state,year,month,unemployment_rate
Mississippi,2021,10,4.5
Mississippi,2021,11,4.3
Mississippi,2021,12,4.1
Mississippi,2022,01,4.0
Mississippi,2022,02,3.9
Mississippi,2022,03,3.8
Mississippi,2022,04,3.8
Mississippi,2022,05,3.7
Mississippi,2022,06,3.7
Mississippi,2022,07,3.7
Mississippi,2022,08,3.7
Mississippi,2022,09,3.7
Mississippi,2022,10,3.7
Mississippi,2022,11,3.6
Mississippi,2022,12,3.5
Mississippi,2023,01,3.4
Mississippi,2023,02,3.3
Mississippi,2023,03,3.2
Mississippi,2023,04,3.1
Mississippi,2023,05,3.1
Mississippi,2023,06,3.1
Mississippi,2023,07,3.1
Mississippi,2023,08,3.1
Mississippi,2023,09,3.1
Mississippi,2023,10,3.0
Mississippi,2023,11,3.0
Mississippi,2023,12,2.9
Mississippi,2024,01,2.8
Mississippi,2024,02,2.8
Mississippi,2024,03,2.8
Mississippi,2024,04,2.8
Mississippi,2024,05,2.9
Mississippi,2024,06,3.0
Mississippi,2024,07,3.2
Mississippi,2024,08,3.3
Mississippi,2024,09,3.4
Mississippi,2024,10,3.6
Mississippi,2024,11,3.7
Mississippi,2024,12,3.8
Mississippi,2025,01,3.9
Mississippi,2025,02,3.9
Mississippi,2025,03,3.9
Mississippi,2025,04,3.9
Mississippi,2025,05,3.9
Mississippi,2025,06,3.8
Mississippi,2025,07,3.8
Mississippi,2025,08,3.7
Mississippi,2025,09,3.7
Mississippi,2025,10,-
Mississippi,2025,11,3.7
Mississippi,2025,12,3.7
Missouri,2016,01,4.5
Missouri,2016,02,4.5
Missouri,2016,03,4.5
Missouri,2016,04,4.5
Missouri,2016,05,4.6
Missouri,2016,06,4.7
Missouri,2016,07,4.7
Missouri,2016,08,4.7
Missouri,2016,09,4.7
Missouri,2016,10,4.6
Missouri,2016,11,4.5
Missouri,2016,12,4.4
Missouri,2017,01,4.2
Missouri,2017,02,4.1
Missouri,2017,03,4.0
Missouri,2017,04,3.9
Missouri,2017,05,3.8
Missouri,2017,06,3.7
Missouri,2017,07,3.7
Missouri,2017,08,3.7
Missouri,2017,09,3.6
Missouri,2017,10,3.6
Missouri,2017,11,3.6
Missouri,2017,12,3.6
Missouri,2018,01,3.5
Missouri,2018,02,3.5
Missouri,2018,03,3.4
Missouri,2018,04,3.3
Missouri,2018,05,3.2
Missouri,2018,06,3.1
Missouri,2018,07,3.1
Missouri,2018,08,3.1
Missouri,2018,09,3.1
Missouri,2018,10,3.1
Missouri,2018,11,3.2
Missouri,2018,12,3.2
Missouri,2019,01,3.3
Missouri,2019,02,3.3
Missouri,2019,03,3.2
Missouri,2019,04,3.1
Missouri,2019,05,3.1
Missouri,2019,06,3.1
Missouri,2019,07,3.1
Missouri,2019,08,3.2
Missouri,2019,09,3.3
Missouri,2019,10,3.3
Missouri,2019,11,3.4
Missouri,2019,12,3.4
Missouri,2020,01,3.4
Missouri,2020,02,3.4
Missouri,2020,03,3.6
Missouri,2020,04,11.6
Missouri,2020,05,9.6
Missouri,2020,06,8.0
Missouri,2020,07,7.2
Missouri,2020,08,6.4
Missouri,2020,09,5.9
Missouri,2020,10,5.4
Missouri,2020,11,5.1
Missouri,2020,12,5.0
Missouri,2021,01,4.8
Missouri,2021,02,4.8
Missouri,2021,03,4.7
Missouri,2021,04,4.6
Missouri,2021,05,4.4
Missouri,2021,06,4.3
Missouri,2021,07,4.1
Missouri,2021,08,3.9
Missouri,2021,09,3.7
Missouri,2021,10,3.5
Missouri,2021,11,3.4
Missouri,2021,12,3.2
Missouri,2022,01,3.0
Missouri,2022,02,2.8
Missouri,2022,03,2.6
Missouri,2022,04,2.4
Missouri,2022,05,2.4
Missouri,2022,06,2.4
Missouri,2022,07,2.4
Missouri,2022,08,2.5
Missouri,2022,09,2.7
Missouri,2022,10,2.8
Missouri,2022,11,2.8
Missouri,2022,12,2.8
Missouri,2023,01,2.8
Missouri,2023,02,2.8
Missouri,2023,03,2.9
Missouri,2023,04,2.9
Missouri,2023,05,3.0
Missouri,2023,06,3.1
Missouri,2023,07,3.2
Missouri,2023,08,3.2
Missouri,2023,09,3.3
Missouri,2023,10,3.4
Missouri,2023,11,3.4
Missouri,2023,12,3.4
Missouri,2024,01,3.5
Missouri,2024,02,3.5
Missouri,2024,03,3.6
Missouri,2024,04,3.7
Missouri,2024,05,3.7
Missouri,2024,06,3.8
Missouri,2024,07,3.8
Missouri,2024,08,3.8
Missouri,2024,09,3.7
Missouri,2024,10,3.7
Missouri,2024,11,3.8
Missouri,2024,12,3.8
Missouri,2025,01,3.9
Missouri,2025,02,4.0
Missouri,2025,03,4.0
Missouri,2025,04,4.0
Missouri,2025,05,4.0
Missouri,2025,06,4.0
Missouri,2025,07,4.0
Missouri,2025,08,4.0
Missouri,2025,09,3.9
Missouri,2025,10,-
Missouri,2025,11,3.9
Missouri,2025,12,3.9
Montana,2016,01,4.3
Montana,2016,02,4.3
Montana,2016,03,4.3
Montana,2016,04,4.3
Montana,2016,05,4.3
Montana,2016,06,4.3
Montana,2016,07,4.3
Montana,2016,08,4.3
Montana,2016,09,4.2
Montana,2016,10,4.2
Montana,2016,11,4.2
Montana,2016,12,4.2
Montana,2017,01,4.2
Montana,2017,02,4.1
Montana,2017,03,4.1
Montana,2017,04,4.1
Montana,2017,05,4.1
Montana,2017,06,4.1
Montana,2017,07,4.1
Montana,2017,08,4.1
Montana,2017,09,4.1
Montana,2017,10,4.1
Montana,2017,11,4.1
Montana,2017,12,4.0
Montana,2018,01,3.9
Montana,2018,02,3.9
Montana,2018,03,3.8
Montana,2018,04,3.8
Montana,2018,05,3.7
Montana,2018,06,3.7
Montana,2018,07,3.7
Montana,2018,08,3.6
Montana,2018,09,3.6
Montana,2018,10,3.7
Montana,2018,11,3.7
Montana,2018,12,3.6
Montana,2019,01,3.6
Montana,2019,02,3.6
Montana,2019,03,3.5
Montana,2019,04,3.5
Montana,2019,05,3.4
Montana,2019,06,3.4
Montana,2019,07,3.5
Montana,2019,08,3.5
Montana,2019,09,3.5
Montana,2019,10,3.5
Montana,2019,11,3.5
Montana,2019,12,3.5
Montana,2020,01,3.5
Montana,2020,02,3.5
Montana,2020,03,3.5
Montana,2020,04,11.9
Montana,2020,05,9.2
Montana,2020,06,7.7
Montana,2020,07,6.7
Montana,2020,08,5.6
Montana,2020,09,5.2
Montana,2020,10,4.6
Montana,2020,11,4.3
Montana,2020,12,4.2
Montana,2021,01,4.0
Montana,2021,02,3.9
Montana,2021,03,3.8
Montana,2021,04,3.7
Montana,2021,05,3.6
Montana,2021,06,3.5
Montana,2021,07,3.4
Montana,2021,08,3.2
Montana,2021,09,3.1
Montana,2021,10,2.9
Montana,2021,11,2.8
Montana,2021,12,2.7
Montana,2022,01,2.7
Montana,2022,02,2.7
Montana,2022,03,2.7
Montana,2022,04,2.7
Montana,2022,05,2.7
Montana,2022,06,2.7
Montana,2022,07,2.7
Montana,2022,08,2.7
Montana,2022,09,2.7
Montana,2022,10,2.6
Montana,2022,11,2.5
Montana,2022,12,2.5
Montana,2023,01,2.5
Montana,2023,02,2.5
Montana,2023,03,2.5
Montana,2023,04,2.5
Montana,2023,05,2.6
Montana,2023,06,2.6
Montana,2023,07,2.7
Montana,2023,08,2.8
Montana,2023,09,2.9
Montana,2023,10,3.0
Montana,2023,11,3.1
Montana,2023,12,3.1
Montana,2024,01,3.1
Montana,2024,02,3.1
Montana,2024,03,3.0
Montana,2024,04,3.0
Montana,2024,05,3.0
Montana,2024,06,3.1
Montana,2024,07,3.0
Montana,2024,08,3.0
Montana,2024,09,3.0
Montana,2024,10,2.9
Montana,2024,11,2.9
Montana,2024,12,2.9
Montana,2025,01,2.9
Montana,2025,02,3.0
Montana,2025,03,3.1
Montana,2025,04,3.1
Montana,2025,05,3.2
Montana,2025,06,3.2
Montana,2025,07,3.3
Montana,2025,08,3.4
Montana,2025,09,3.5
Montana,2025,10,-
Montana,2025,11,3.6
Montana,2025,12,3.6
Nebraska,2016,01,3.0
Nebraska,2016,02,3.0
Nebraska,2016,03,3.0
Nebraska,2016,04,3.0
Nebraska,2016,05,3.1
Nebraska,2016,06,3.1
Nebraska,2016,07,3.2
Nebraska,2016,08,3.2
Nebraska,2016,09,3.2
Nebraska,2016,10,3.2
Nebraska,2016,11,3.2
Nebraska,2016,12,3.1
Nebraska,2017,01,3.1
Nebraska,2017,02,3.0
Nebraska,2017,03,2.9
Nebraska,2017,04,2.9
Nebraska,2017,05,2.9
Nebraska,2017,06,2.9
Nebraska,2017,07,2.9
Nebraska,2017,08,2.9
Nebraska,2017,09,3.0
Nebraska,2017,10,3.0
Nebraska,2017,11,3.0
Nebraska,2017,12,3.0
Nebraska,2018,01,2.9
Nebraska,2018,02,2.9
Nebraska,2018,03,2.9
Nebraska,2018,04,2.8
Nebraska,2018,05,2.8
Nebraska,2018,06,2.8
Nebraska,2018,07,2.9
Nebraska,2018,08,2.9
Nebraska,2018,09,2.9
Nebraska,2018,10,3.0
Nebraska,2018,11,3.0
Nebraska,2018,12,3.1
Nebraska,2019,01,3.1
Nebraska,2019,02,3.1
Nebraska,2019,03,3.1
Nebraska,2019,04,3.1
Nebraska,2019,05,3.1
Nebraska,2019,06,3.1
Nebraska,2019,07,3.1
Nebraska,2019,08,3.2
Nebraska,2019,09,3.2
Nebraska,2019,10,3.1
Nebraska,2019,11,3.1
Nebraska,2019,12,3.1
Nebraska,2020,01,3.0
Nebraska,2020,02,3.0
Nebraska,2020,03,4.4
Nebraska,2020,04,8.2
Nebraska,2020,05,6.4
Nebraska,2020,06,5.3
Nebraska,2020,07,4.6
Nebraska,2020,08,3.8
Nebraska,2020,09,3.4
Nebraska,2020,10,3.1
Nebraska,2020,11,3.0
Nebraska,2020,12,3.0
Nebraska,2021,01,2.9
Nebraska,2021,02,2.9
Nebraska,2021,03,2.9
Nebraska,2021,04,2.9
Nebraska,2021,05,2.8
Nebraska,2021,06,2.8
Nebraska,2021,07,2.7
Nebraska,2021,08,2.6
Nebraska,2021,09,2.5
Nebraska,2021,10,2.4
Nebraska,2021,11,2.3
Nebraska,2021,12,2.2
Nebraska,2022,01,2.1
Nebraska,2022,02,2.0
Nebraska,2022,03,2.0
Nebraska,2022,04,2.0
Nebraska,2022,05,2.1
Nebraska,2022,06,2.1
Nebraska,2022,07,2.2
Nebraska,2022,08,2.3
Nebraska,2022,09,2.3
Nebraska,2022,10,2.3
Nebraska,2022,11,2.3
Nebraska,2022,12,2.2
Nebraska,2023,01,2.2
Nebraska,2023,02,2.2
Nebraska,2023,03,2.1
Nebraska,2023,04,2.1
Nebraska,2023,05,2.2
Nebraska,2023,06,2.2
Nebraska,2023,07,2.3
Nebraska,2023,08,2.4
Nebraska,2023,09,2.4
Nebraska,2023,10,2.5
Nebraska,2023,11,2.5
Nebraska,2023,12,2.5
Nebraska,2024,01,2.5
Nebraska,2024,02,2.6
Nebraska,2024,03,2.6
Nebraska,2024,04,2.6
Nebraska,2024,05,2.7
Nebraska,2024,06,2.7
Nebraska,2024,07,2.8
Nebraska,2024,08,2.8
Nebraska,2024,09,2.8
Nebraska,2024,10,2.8
Nebraska,2024,11,2.8
Nebraska,2024,12,2.9
Nebraska,2025,01,2.9
Nebraska,2025,02,2.9
Nebraska,2025,03,2.9
Nebraska,2025,04,2.9
Nebraska,2025,05,2.9
Nebraska,2025,06,2.9
Nebraska,2025,07,2.9
Nebraska,2025,08,2.9
Nebraska,2025,09,2.9
Nebraska,2025,10,-
Nebraska,2025,11,3.0
Nebraska,2025,12,3.0
Nevada,2016,01,6.3
Nevada,2016,02,6.2
Nevada,2016,03,6.1
Nevada,2016,04,6.0
Nevada,2016,05,5.9
Nevada,2016,06,5.9
Nevada,2016,07,5.8
Nevada,2016,08,5.7
Nevada,2016,09,5.6
Nevada,2016,10,5.6
Nevada,2016,11,5.5
Nevada,2016,12,5.4
Nevada,2017,01,5.3
Nevada,2017,02,5.3
Nevada,2017,03,5.2
Nevada,2017,04,5.1
Nevada,2017,05,5.0
Nevada,2017,06,5.0
Nevada,2017,07,4.9
Nevada,2017,08,4.9
Nevada,2017,09,4.9
Nevada,2017,10,4.9
Nevada,2017,11,4.8
Nevada,2017,12,4.8
Nevada,2018,01,4.7
Nevada,2018,02,4.7
Nevada,2018,03,4.6
Nevada,2018,04,4.5
Nevada,2018,05,4.4
Nevada,2018,06,4.3
Nevada,2018,07,4.3
Nevada,2018,08,4.2
Nevada,2018,09,4.3
Nevada,2018,10,4.3
Nevada,2018,11,4.3
Nevada,2018,12,4.3
Nevada,2019,01,4.3
Nevada,2019,02,4.3
Nevada,2019,03,4.2
Nevada,2019,04,4.1
Nevada,2019,05,4.1
Nevada,2019,06,4.0
Nevada,2019,07,4.0
Nevada,2019,08,4.0
Nevada,2019,09,4.0
Nevada,2019,10,4.1
Nevada,2019,11,4.1
Nevada,2019,12,4.1
Nevada,2020,01,4.2
Nevada,2020,02,4.4
Nevada,2020,03,7.2
Nevada,2020,04,30.5
Nevada,2020,05,24.7
Nevada,2020,06,18.9
Nevada,2020,07,16.7
Nevada,2020,08,13.9
Nevada,2020,09,12.7
Nevada,2020,10,11.1
Nevada,2020,11,10.2
Nevada,2020,12,9.6
Nevada,2021,01,8.9
Nevada,2021,02,8.5
Nevada,2021,03,8.0
Nevada,2021,04,7.7
Nevada,2021,05,7.2
Nevada,2021,06,6.9
Nevada,2021,07,6.6
Nevada,2021,08,6.2
Nevada,2021,09,5.8
Nevada,2021,10,5.6
Nevada,2021,11,5.4
Nevada,2021,12,5.3
Nevada,2022,01,5.2
Nevada,2022,02,5.2
Nevada,2022,03,5.2
Nevada,2022,04,5.2
Nevada,2022,05,5.2
Nevada,2022,06,5.2
Nevada,2022,07,5.2
Nevada,2022,08,5.2
Nevada,2022,09,5.2
Nevada,2022,10,5.3
Nevada,2022,11,5.3
Nevada,2022,12,5.3
Nevada,2023,01,5.2
Nevada,2023,02,5.2
Nevada,2023,03,5.1
Nevada,2023,04,5.0
Nevada,2023,05,5.0
Nevada,2023,06,5.0
Nevada,2023,07,5.1
Nevada,2023,08,5.1
Nevada,2023,09,5.1
Nevada,2023,10,5.2
Nevada,2023,11,5.2
Nevada,2023,12,5.2
Nevada,2024,01,5.2
Nevada,2024,02,5.2
Nevada,2024,03,5.3
Nevada,2024,04,5.4
Nevada,2024,05,5.4
Nevada,2024,06,5.4
Nevada,2024,07,5.5
Nevada,2024,08,5.5
Nevada,2024,09,5.5
Nevada,2024,10,5.5
Nevada,2024,11,5.4
Nevada,2024,12,5.4
Nevada,2025,01,5.4
Nevada,2025,02,5.4
Nevada,2025,03,5.3
Nevada,2025,04,5.3
Nevada,2025,05,5.2
Nevada,2025,06,5.2
Nevada,2025,07,5.2
Nevada,2025,08,5.2
Nevada,2025,09,5.2
Nevada,2025,10,-
Nevada,2025,11,5.2
Nevada,2025,12,5.2
New Hampshire,2016,01,2.9
New Hampshire,2016,02,2.9
New Hampshire,2016,03,2.8
New Hampshire,2016,04,2.9
New Hampshire,2016,05,2.9
New Hampshire,2016,06,2.9
New Hampshire,2016,07,2.9
New Hampshire,2016,08,2.9
New Hampshire,2016,09,2.9
New Hampshire,2016,10,2.9
New Hampshire,2016,11,2.9
New Hampshire,2016,12,2.9
New Hampshire,2017,01,2.9
New Hampshire,2017,02,2.9
New Hampshire,2017,03,2.9
New Hampshire,2017,04,2.8
New Hampshire,2017,05,2.8
New Hampshire,2017,06,2.7
New Hampshire,2017,07,2.7
New Hampshire,2017,08,2.8
New Hampshire,2017,09,2.8
New Hampshire,2017,10,2.8
New Hampshire,2017,11,2.8
New Hampshire,2017,12,2.8
New Hampshire,2018,01,2.8
New Hampshire,2018,02,2.7
New Hampshire,2018,03,2.7
New Hampshire,2018,04,2.7
New Hampshire,2018,05,2.7
New Hampshire,2018,06,2.6
New Hampshire,2018,07,2.6
New Hampshire,2018,08,2.6
New Hampshire,2018,09,2.5
New Hampshire,2018,10,2.5
New Hampshire,2018,11,2.6
New Hampshire,2018,12,2.6
New Hampshire,2019,01,2.6
New Hampshire,2019,02,2.6
New Hampshire,2019,03,2.6
New Hampshire,2019,04,2.6
New Hampshire,2019,05,2.5
New Hampshire,2019,06,2.5
New Hampshire,2019,07,2.5
New Hampshire,2019,08,2.5
New Hampshire,2019,09,2.6
New Hampshire,2019,10,2.6
New Hampshire,2019,11,2.5
New Hampshire,2019,12,2.5
New Hampshire,2020,01,2.5
New Hampshire,2020,02,2.6
New Hampshire,2020,03,2.6
New Hampshire,2020,04,16.0
New Hampshire,2020,05,11.8
New Hampshire,2020,06,9.6
New Hampshire,2020,07,8.3
New Hampshire,2020,08,6.7
New Hampshire,2020,09,6.1
New Hampshire,2020,10,5.3
New Hampshire,2020,11,4.9
New Hampshire,2020,12,4.6
New Hampshire,2021,01,4.3
New Hampshire,2021,02,4.1
New Hampshire,2021,03,4.0
New Hampshire,2021,04,3.9
New Hampshire,2021,05,3.8
New Hampshire,2021,06,3.7
New Hampshire,2021,07,3.5
New Hampshire,2021,08,3.3
New Hampshire,2021,09,3.0
New Hampshire,2021,10,2.8
New Hampshire,2021,11,2.6
New Hampshire,2021,12,2.5
New Hampshire,2022,01,2.4
New Hampshire,2022,02,2.3
New Hampshire,2022,03,2.3
New Hampshire,2022,04,2.3
New Hampshire,2022,05,2.3
New Hampshire,2022,06,2.4
New Hampshire,2022,07,2.4
New Hampshire,2022,08,2.5
New Hampshire,2022,09,2.6
New Hampshire,2022,10,2.6
New Hampshire,2022,11,2.5
New Hampshire,2022,12,2.5
New Hampshire,2023,01,2.4
New Hampshire,2023,02,2.3
New Hampshire,2023,03,2.2
New Hampshire,2023,04,2.2
New Hampshire,2023,05,2.2
New Hampshire,2023,06,2.2
New Hampshire,2023,07,2.2
New Hampshire,2023,08,2.3
New Hampshire,2023,09,2.3
New Hampshire,2023,10,2.3
New Hampshire,2023,11,2.3
New Hampshire,2023,12,2.3
New Hampshire,2024,01,2.3
New Hampshire,2024,02,2.3
New Hampshire,2024,03,2.4
New Hampshire,2024,04,2.4
New Hampshire,2024,05,2.5
New Hampshire,2024,06,2.5
New Hampshire,2024,07,2.6
New Hampshire,2024,08,2.6
New Hampshire,2024,09,2.7
New Hampshire,2024,10,2.8
New Hampshire,2024,11,2.9
New Hampshire,2024,12,3.0
New Hampshire,2025,01,3.0
New Hampshire,2025,02,3.1
New Hampshire,2025,03,3.2
New Hampshire,2025,04,3.2
New Hampshire,2025,05,3.2
New Hampshire,2025,06,3.1
New Hampshire,2025,07,3.1
New Hampshire,2025,08,3.1
New Hampshire,2025,09,3.2
New Hampshire,2025,10,-
New Hampshire,2025,11,3.2
New Hampshire,2025,12,3.2
New Jersey,2016,01,4.9
New Jersey,2016,02,5.0
New Jersey,2016,03,5.0
New Jersey,2016,04,5.0
New Jersey,2016,05,5.0
New Jersey,2016,06,5.0
New Jersey,2016,07,5.0
New Jersey,2016,08,5.0
New Jersey,2016,09,4.9
New Jersey,2016,10,4.9
New Jersey,2016,11,4.8
New Jersey,2016,12,4.7
New Jersey,2017,01,4.6
New Jersey,2017,02,4.5
New Jersey,2017,03,4.4
New Jersey,2017,04,4.4
New Jersey,2017,05,4.4
New Jersey,2017,06,4.5
New Jersey,2017,07,4.5
New Jersey,2017,08,4.6
New Jersey,2017,09,4.6
New Jersey,2017,10,4.6
New Jersey,2017,11,4.6
New Jersey,2017,12,4.5
New Jersey,2018,01,4.4
New Jersey,2018,02,4.4
New Jersey,2018,03,4.3
New Jersey,2018,04,4.2
New Jersey,2018,05,4.1
New Jersey,2018,06,4.1
New Jersey,2018,07,4.0
New Jersey,2018,08,3.9
New Jersey,2018,09,3.8
New Jersey,2018,10,3.7
New Jersey,2018,11,3.7
New Jersey,2018,12,3.6
New Jersey,2019,01,3.5
New Jersey,2019,02,3.4
New Jersey,2019,03,3.3
New Jersey,2019,04,3.2
New Jersey,2019,05,3.2
New Jersey,2019,06,3.2
New Jersey,2019,07,3.3
New Jersey,2019,08,3.4
New Jersey,2019,09,3.6
New Jersey,2019,10,3.7
New Jersey,2019,11,3.8
New Jersey,2019,12,3.9
New Jersey,2020,01,4.0
New Jersey,2020,02,4.1
New Jersey,2020,03,4.1
New Jersey,2020,04,15.0
New Jersey,2020,05,15.4
New Jersey,2020,06,14.5
New Jersey,2020,07,14.4
New Jersey,2020,08,13.3
New Jersey,2020,09,7.4
New Jersey,2020,10,7.1
New Jersey,2020,11,7.2
New Jersey,2020,12,7.3
New Jersey,2021,01,7.4
New Jersey,2021,02,7.4
New Jersey,2021,03,7.3
New Jersey,2021,04,7.3
New Jersey,2021,05,7.0
New Jersey,2021,06,7.2
New Jersey,2021,07,6.9
New Jersey,2021,08,6.7
New Jersey,2021,09,6.2
New Jersey,2021,10,5.9
New Jersey,2021,11,5.6
New Jersey,2021,12,5.5
New Jersey,2022,01,5.2
New Jersey,2022,02,4.7
New Jersey,2022,03,4.3
New Jersey,2022,04,4.1
New Jersey,2022,05,3.8
New Jersey,2022,06,3.6
New Jersey,2022,07,3.3
New Jersey,2022,08,3.1
New Jersey,2022,09,3.3
New Jersey,2022,10,3.5
New Jersey,2022,11,3.7
New Jersey,2022,12,3.8
New Jersey,2023,01,3.9
New Jersey,2023,02,4.0
New Jersey,2023,03,4.1
New Jersey,2023,04,4.2
New Jersey,2023,05,4.2
New Jersey,2023,06,4.3
New Jersey,2023,07,4.4
New Jersey,2023,08,4.5
New Jersey,2023,09,4.5
New Jersey,2023,10,4.5
New Jersey,2023,11,4.5
New Jersey,2023,12,4.5
New Jersey,2024,01,4.5
New Jersey,2024,02,4.5
New Jersey,2024,03,4.5
New Jersey,2024,04,4.6
New Jersey,2024,05,4.6
New Jersey,2024,06,4.6
New Jersey,2024,07,4.7
New Jersey,2024,08,4.7
New Jersey,2024,09,4.7
New Jersey,2024,10,4.7
New Jersey,2024,11,4.8
New Jersey,2024,12,4.8
New Jersey,2025,01,4.9
New Jersey,2025,02,5.0
New Jersey,2025,03,5.1
New Jersey,2025,04,5.1
New Jersey,2025,05,5.2
New Jersey,2025,06,5.4
New Jersey,2025,07,5.5
New Jersey,2025,08,5.5
New Jersey,2025,09,5.5
New Jersey,2025,10,-
New Jersey,2025,11,5.4
New Jersey,2025,12,5.4
New Mexico,2016,01,6.5
New Mexico,2016,02,6.5
New Mexico,2016,03,6.5
New Mexico,2016,04,6.6
New Mexico,2016,05,6.7
New Mexico,2016,06,6.8
New Mexico,2016,07,6.9
New Mexico,2016,08,7.0
New Mexico,2016,09,7.0
New Mexico,2016,10,7.0
New Mexico,2016,11,7.0
New Mexico,2016,12,6.9
New Mexico,2017,01,6.8
New Mexico,2017,02,6.7
New Mexico,2017,03,6.6
New Mexico,2017,04,6.5
New Mexico,2017,05,6.3
New Mexico,2017,06,6.2
New Mexico,2017,07,6.0
New Mexico,2017,08,5.9
New Mexico,2017,09,5.8
New Mexico,2017,10,5.7
New Mexico,2017,11,5.5
New Mexico,2017,12,5.4
New Mexico,2018,01,5.2
New Mexico,2018,02,5.1
New Mexico,2018,03,4.9
New Mexico,2018,04,4.8
New Mexico,2018,05,4.8
New Mexico,2018,06,4.7
New Mexico,2018,07,4.7
New Mexico,2018,08,4.8
New Mexico,2018,09,4.9
New Mexico,2018,10,5.0
New Mexico,2018,11,5.1
New Mexico,2018,12,5.2
New Mexico,2019,01,5.1
New Mexico,2019,02,5.1
New Mexico,2019,03,5.0
New Mexico,2019,04,5.0
New Mexico,2019,05,5.0
New Mexico,2019,06,4.9
New Mexico,2019,07,4.9
New Mexico,2019,08,4.9
New Mexico,2019,09,4.9
New Mexico,2019,10,4.9
New Mexico,2019,11,4.9
New Mexico,2019,12,5.0
New Mexico,2020,01,5.1
New Mexico,2020,02,5.3
New Mexico,2020,03,5.9
New Mexico,2020,04,9.0
New Mexico,2020,05,9.3
New Mexico,2020,06,9.0
New Mexico,2020,07,9.0
New Mexico,2020,08,8.6
New Mexico,2020,09,8.7
New Mexico,2020,10,8.4
New Mexico,2020,11,8.4
New Mexico,2020,12,8.4
New Mexico,2021,01,8.2
New Mexico,2021,02,8.2
New Mexico,2021,03,8.0
New Mexico,2021,04,7.9
New Mexico,2021,05,7.6
New Mexico,2021,06,7.5
New Mexico,2021,07,7.1
New Mexico,2021,08,6.8
New Mexico,2021,09,6.3
New Mexico,2021,10,6.0
New Mexico,2021,11,5.8
New Mexico,2021,12,5.6
New Mexico,2022,01,5.4
New Mexico,2022,02,5.1
New Mexico,2022,03,4.7
New Mexico,2022,04,4.4
New Mexico,2022,05,4.2
New Mexico,2022,06,3.9
New Mexico,2022,07,3.6
New Mexico,2022,08,3.4
New Mexico,2022,09,3.4
New Mexico,2022,10,3.5
New Mexico,2022,11,3.6
New Mexico,2022,12,3.6
New Mexico,2023,01,3.6
New Mexico,2023,02,3.6
New Mexico,2023,03,3.6
New Mexico,2023,04,3.6
New Mexico,2023,05,3.6
New Mexico,2023,06,3.6
New Mexico,2023,07,3.6
New Mexico,2023,08,3.7
New Mexico,2023,09,3.7
New Mexico,2023,10,3.7
New Mexico,2023,11,3.8
New Mexico,2023,12,3.8
New Mexico,2024,01,3.8
New Mexico,2024,02,3.8
New Mexico,2024,03,3.9
New Mexico,2024,04,4.0
New Mexico,2024,05,4.1
New Mexico,2024,06,4.2
New Mexico,2024,07,4.2
New Mexico,2024,08,4.3
New Mexico,2024,09,4.2
New Mexico,2024,10,4.2
New Mexico,2024,11,4.2
New Mexico,2024,12,4.2
New Mexico,2025,01,4.1
New Mexico,2025,02,4.1
New Mexico,2025,03,4.1
New Mexico,2025,04,4.1
New Mexico,2025,05,4.0
New Mexico,2025,06,4.0
New Mexico,2025,07,4.0
New Mexico,2025,08,4.1
New Mexico,2025,09,4.2
New Mexico,2025,10,-
New Mexico,2025,11,4.3
New Mexico,2025,12,4.3
New York,2016,01,4.8
New York,2016,02,4.8
New York,2016,03,4.8
New York,2016,04,4.8
New York,2016,05,4.8
New York,2016,06,4.9
New York,2016,07,4.9
New York,2016,08,5.0
New York,2016,09,5.0
New York,2016,10,5.0
New York,2016,11,4.9
New York,2016,12,4.8
New York,2017,01,4.7
New York,2017,02,4.6
New York,2017,03,4.6
New York,2017,04,4.6
New York,2017,05,4.6
New York,2017,06,4.6
New York,2017,07,4.7
New York,2017,08,4.7
New York,2017,09,4.7
New York,2017,10,4.7
New York,2017,11,4.6
New York,2017,12,4.6
New York,2018,01,4.5
New York,2018,02,4.4
New York,2018,03,4.3
New York,2018,04,4.2
New York,2018,05,4.1
New York,2018,06,4.0
New York,2018,07,3.9
New York,2018,08,3.9
New York,2018,09,3.9
New York,2018,10,4.0
New York,2018,11,4.0
New York,2018,12,4.0
New York,2019,01,4.0
New York,2019,02,3.9
New York,2019,03,3.9
New York,2019,04,3.8
New York,2019,05,3.8
New York,2019,06,3.8
New York,2019,07,3.8
New York,2019,08,3.9
New York,2019,09,3.9
New York,2019,10,3.9
New York,2019,11,4.0
New York,2019,12,4.0
New York,2020,01,4.1
New York,2020,02,4.2
New York,2020,03,4.2
New York,2020,04,15.7
New York,2020,05,16.7
New York,2020,06,13.6
New York,2020,07,12.6
New York,2020,08,10.8
New York,2020,09,10.2
New York,2020,10,9.2
New York,2020,11,8.9
New York,2020,12,8.7
New York,2021,01,8.5
New York,2021,02,8.3
New York,2021,03,8.1
New York,2021,04,7.9
New York,2021,05,7.5
New York,2021,06,7.5
New York,2021,07,7.0
New York,2021,08,6.8
New York,2021,09,6.2
New York,2021,10,5.9
New York,2021,11,5.5
New York,2021,12,5.4
New York,2022,01,5.2
New York,2022,02,4.8
New York,2022,03,4.6
New York,2022,04,4.5
New York,2022,05,4.3
New York,2022,06,4.2
New York,2022,07,4.0
New York,2022,08,3.8
New York,2022,09,3.9
New York,2022,10,4.0
New York,2022,11,4.0
